event_id,city,event_date,week_number,month,is_monsoon_season,rainfall_mm_24h,temperature_celsius,heat_index_celsius,aqi_value,curfew_imposed,curfew_hours,flood_detected,trigger_rain,trigger_heat,trigger_aqi,trigger_flood,trigger_curfew,any_trigger_fired,disrupted_hours,n_affected_zones,affected_zone_ids
E000897,Pune,2026-03-23,117,3,False,0.0,21.8,26.8,42.6,False,0,False,False,False,False,False,False,False,0,0,
E000898,Pune,2026-03-30,118,3,False,0.0,27.1,35.2,96.3,False,0,False,False,False,False,False,False,False,0,0,
E000899,Pune,2026-04-06,119,4,False,0.0,23.5,30.7,87.6,False,0,False,False,False,False,False,False,False,0,0,
E000900,Pune,2026-04-13,120,4,False,0.0,28.3,31.6,95.2,False,0,False,False,False,False,False,False,False,0,0,
E000901,Pune,2026-04-20,121,4,False,0.0,33.3,40.8,49.2,False,0,False,False,False,False,False,False,False,0,0,
E000902,Pune,2026-04-27,122,4,False,0.0,27.7,33.1,79.6,False,0,False,False,False,False,False,False,False,0,0,
E000903,Pune,2026-05-04,123,5,False,0.0,30.5,35.7,104.3,False,0,False,False,False,False,False,False,False,0,0,
E000904,Pune,2026-05-11,124,5,False,0.0,32.5,34.8,89.3,False,0,False,False,False,False,False,False,False,0,0,
E000905,Pune,2026-05-18,125,5,False,0.0,32.5,39.1,96.5,False,0,False,False,False,False,False,False,False,0,0,
E000906,Pune,2026-05-25,126,5,False,0.0,32.2,37.2,88.6,False,0,False,False,False,False,False,False,False,0,0,
E000907,Pune,2026-06-01,127,6,True,115.8,37.4,42.2,81.5,False,0,False,True,False,False,False,False,True,7,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000908,Pune,2026-06-08,128,6,True,0.0,33.7,38.9,98.1,False,0,False,False,False,False,False,False,False,0,0,
E000909,Pune,2026-06-15,129,6,True,39.5,33.5,39.0,74.6,False,0,False,False,False,False,False,False,False,0,0,
E000910,Pune,2026-06-22,130,6,True,94.7,35.4,45.3,71.1,False,0,True,True,False,False,True,False,True,6,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000911,Pune,2026-06-29,131,6,True,40.6,32.0,40.1,54.4,False,0,False,False,False,False,False,False,False,0,0,
E000912,Pune,2026-07-06,132,7,True,19.2,34.3,41.6,94.0,False,0,False,False,False,False,False,False,False,0,0,
E000913,Pune,2026-07-13,133,7,True,12.9,33.5,38.0,57.2,False,0,False,False,False,False,False,False,False,0,0,
E000914,Pune,2026-07-20,134,7,True,20.8,31.0,33.7,62.0,True,15,False,False,False,False,False,True,True,15,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000915,Pune,2026-07-27,135,7,True,0.0,34.6,43.7,88.0,False,0,False,False,False,False,False,False,False,0,0,
E000916,Pune,2026-08-03,136,8,True,0.0,36.4,41.5,52.8,False,0,False,False,False,False,False,False,False,0,0,
E000917,Pune,2026-08-10,137,8,True,0.0,33.2,36.6,80.8,False,0,False,False,False,False,False,False,False,0,0,
E000918,Pune,2026-08-17,138,8,True,55.6,34.7,42.1,33.3,False,0,False,False,False,False,False,False,False,0,0,
E000919,Pune,2026-08-24,139,8,True,0.0,35.6,39.6,63.0,False,0,False,False,False,False,False,False,False,0,0,
E000920,Pune,2026-08-31,140,8,True,48.4,30.9,39.9,87.6,False,0,False,False,False,False,False,False,False,0,0,
E000921,Pune,2026-09-07,141,9,True,5.4,31.8,37.2,63.6,False,0,False,False,False,False,False,False,False,0,0,
E000922,Pune,2026-09-14,142,9,True,14.9,30.9,36.3,54.8,False,0,False,False,False,False,False,False,False,0,0,
E000923,Pune,2026-09-21,143,9,True,0.0,32.6,39.8,101.6,False,0,False,False,False,False,False,False,False,0,0,
E000924,Pune,2026-09-28,144,9,True,103.6,31.6,37.0,68.3,False,0,True,True,False,False,True,False,True,6,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000925,Pune,2026-10-05,145,10,True,31.8,21.8,29.7,76.5,False,0,False,False,False,False,False,False,False,0,0,
E000926,Pune,2026-10-12,146,10,True,97.3,28.5,37.2,84.4,False,0,True,True,False,False,True,False,True,5,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000927,Pune,2026-10-19,147,10,True,0.0,33.0,37.7,64.0,False,0,False,False,False,False,False,False,False,0,0,
E000928,Pune,2026-10-26,148,10,True,184.1,24.1,30.2,63.1,False,0,True,True,False,False,True,False,True,6,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000929,Pune,2026-11-02,149,11,False,0.0,23.0,28.6,150.2,False,0,False,False,False,False,False,False,False,0,0,
E000930,Pune,2026-11-09,150,11,False,0.0,25.3,33.5,144.6,False,0,False,False,False,False,False,False,False,0,0,
E000931,Pune,2026-11-16,151,11,False,0.0,24.1,30.4,181.4,False,0,False,False,False,False,False,False,False,0,0,
E000932,Pune,2026-11-23,152,11,False,0.0,32.5,35.4,134.7,False,0,False,False,False,False,False,False,False,0,0,
E000933,Pune,2026-11-30,153,11,False,0.0,26.8,30.4,155.0,False,0,False,False,False,False,False,False,False,0,0,
E000934,Pune,2026-12-07,154,12,False,0.0,24.4,29.8,181.6,False,0,False,False,False,False,False,False,False,0,0,
E000935,Pune,2026-12-14,155,12,False,0.0,21.8,25.8,158.4,False,0,False,False,False,False,False,False,False,0,0,
E000936,Pune,2026-12-21,156,12,False,0.0,20.0,26.4,135.0,False,0,False,False,False,False,False,False,False,0,0,
E000937,Kolkata,2024-01-01,1,1,False,0.0,20.1,23.3,299.0,False,0,False,False,False,False,False,False,False,0,0,
E000938,Kolkata,2024-01-08,2,1,False,137.9,24.4,29.6,332.4,False,0,True,True,False,False,True,False,True,6,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000939,Kolkata,2024-01-15,3,1,False,57.8,24.6,27.1,325.4,False,0,False,False,False,False,False,False,False,0,0,
E000940,Kolkata,2024-01-22,4,1,False,119.8,20.9,25.2,324.1,False,0,True,True,False,False,True,False,True,3,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000941,Kolkata,2024-01-29,5,1,False,0.0,24.9,31.2,237.4,False,0,False,False,False,False,False,False,False,0,0,
E000942,Kolkata,2024-02-05,6,2,False,0.0,23.1,31.2,352.6,False,0,False,False,False,False,False,False,False,0,0,
E000943,Kolkata,2024-02-12,7,2,False,0.0,24.0,33.0,288.2,False,0,False,False,False,False,False,False,False,0,0,
E000944,Kolkata,2024-02-19,8,2,False,0.0,25.9,35.2,326.0,False,0,False,False,False,False,False,False,False,0,0,
E000945,Kolkata,2024-02-26,9,2,False,0.0,21.8,30.4,335.6,False,0,False,False,False,False,False,False,False,0,0,
E000946,Kolkata,2024-03-04,10,3,False,0.0,25.1,27.8,207.7,False,0,False,False,False,False,False,False,False,0,0,
E000947,Kolkata,2024-03-11,11,3,False,0.0,23.3,30.3,159.6,False,0,False,False,False,False,False,False,False,0,0,
E000948,Kolkata,2024-03-18,12,3,False,0.0,20.0,22.4,179.0,True,22,False,False,False,False,False,True,True,22,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000949,Kolkata,2024-03-25,13,3,False,0.0,29.4,38.8,174.8,False,0,False,False,False,False,False,False,False,0,0,
E000950,Kolkata,2024-04-01,14,4,False,0.0,26.9,32.5,159.6,False,0,False,False,False,False,False,False,False,0,0,
E000951,Kolkata,2024-04-08,15,4,False,0.0,31.2,33.2,109.2,False,0,False,False,False,False,False,False,False,0,0,
E000952,Kolkata,2024-04-15,16,4,False,0.0,23.2,33.0,187.0,False,0,False,False,False,False,False,False,False,0,0,
E000953,Kolkata,2024-04-22,17,4,False,38.8,25.5,27.9,128.3,True,19,False,False,False,False,False,True,True,19,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000954,Kolkata,2024-04-29,18,4,False,0.0,26.0,34.2,167.2,False,0,False,False,False,False,False,False,False,0,0,
E000955,Kolkata,2024-05-06,19,5,False,0.0,32.2,34.8,135.2,False,0,False,False,False,False,False,False,False,0,0,
E000956,Kolkata,2024-05-13,20,5,False,0.0,31.3,39.8,172.3,False,0,False,False,False,False,False,False,False,0,0,
E000957,Kolkata,2024-05-20,21,5,False,0.0,34.3,40.8,88.8,False,0,False,False,False,False,False,False,False,0,0,
E000958,Kolkata,2024-05-27,22,5,False,0.0,30.5,37.8,189.3,False,0,False,False,False,False,False,False,False,0,0,
E000959,Kolkata,2024-06-03,23,6,True,0.0,38.6,41.3,106.5,False,0,False,False,False,False,False,False,False,0,0,
E000960,Kolkata,2024-06-10,24,6,True,46.0,34.0,40.6,150.2,False,0,False,False,False,False,False,False,False,0,0,
E000961,Kolkata,2024-06-17,25,6,True,26.1,36.6,41.1,57.7,False,0,False,False,False,False,False,False,False,0,0,
E000962,Kolkata,2024-06-24,26,6,True,55.2,34.6,44.1,49.4,False,0,False,False,False,False,False,False,False,0,0,
E000963,Kolkata,2024-07-01,27,7,True,47.0,33.3,39.3,141.2,False,0,False,False,False,False,False,False,False,0,0,
E000964,Kolkata,2024-07-08,28,7,True,12.3,39.8,46.6,126.0,False,0,False,False,False,False,False,False,False,0,0,
E000965,Kolkata,2024-07-15,29,7,True,18.1,30.8,33.2,115.3,False,0,False,False,False,False,False,False,False,0,0,
E000966,Kolkata,2024-07-22,30,7,True,22.7,34.2,37.2,63.7,False,0,False,False,False,False,False,False,False,0,0,
E000967,Kolkata,2024-07-29,31,7,True,0.0,35.5,37.7,158.2,False,0,False,False,False,False,False,False,False,0,0,
E000968,Kolkata,2024-08-05,32,8,True,88.0,33.5,38.6,156.8,False,0,False,True,False,False,False,False,True,6,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000969,Kolkata,2024-08-12,33,8,True,14.2,39.3,47.8,100.4,False,0,False,False,False,False,False,False,False,0,0,
E000970,Kolkata,2024-08-19,34,8,True,174.2,30.8,37.5,143.7,False,0,True,True,False,False,True,False,True,5,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000971,Kolkata,2024-08-26,35,8,True,41.8,29.4,35.8,153.5,False,0,False,False,False,False,False,False,False,0,0,
E000972,Kolkata,2024-09-02,36,9,True,111.9,26.8,35.3,156.3,False,0,True,True,False,False,True,False,True,7,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000973,Kolkata,2024-09-09,37,9,True,37.2,33.3,38.7,130.3,False,0,False,False,False,False,False,False,False,0,0,
E000974,Kolkata,2024-09-16,38,9,True,32.4,28.0,30.7,186.7,False,0,False,False,False,False,False,False,False,0,0,
E000975,Kolkata,2024-09-23,39,9,True,0.0,34.5,41.6,65.3,False,0,False,False,False,False,False,False,False,0,0,
E000976,Kolkata,2024-09-30,40,9,True,22.0,30.0,39.3,143.1,False,0,False,False,False,False,False,False,False,0,0,
E000977,Kolkata,2024-10-07,41,10,True,0.0,33.0,40.9,104.1,False,0,False,False,False,False,False,False,False,0,0,
E000978,Kolkata,2024-10-14,42,10,True,0.0,29.3,31.9,174.8,False,0,False,False,False,False,False,False,False,0,0,
E000979,Kolkata,2024-10-21,43,10,True,109.7,25.5,32.2,122.0,False,0,True,True,False,False,True,False,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000980,Kolkata,2024-10-28,44,10,True,48.7,25.8,28.7,128.2,False,0,False,False,False,False,False,False,False,0,0,
E000981,Kolkata,2024-11-04,45,11,False,0.0,22.6,25.0,289.4,False,0,False,False,False,False,False,False,False,0,0,
E000982,Kolkata,2024-11-11,46,11,False,0.0,20.4,29.5,236.6,False,0,False,False,False,False,False,False,False,0,0,
E000983,Kolkata,2024-11-18,47,11,False,59.9,22.7,32.5,299.8,False,0,False,False,False,False,False,False,False,0,0,
E000984,Kolkata,2024-11-25,48,11,False,0.0,27.8,35.2,299.7,False,0,False,False,False,False,False,False,False,0,0,
E000985,Kolkata,2024-12-02,49,12,False,0.0,20.6,23.9,341.7,False,0,False,False,False,False,False,False,False,0,0,
E000986,Kolkata,2024-12-09,50,12,False,47.1,20.4,25.1,232.4,False,0,False,False,False,False,False,False,False,0,0,
E000987,Kolkata,2024-12-16,51,12,False,0.0,24.6,30.4,332.1,False,0,False,False,False,False,False,False,False,0,0,
E000988,Kolkata,2024-12-23,52,12,False,0.0,26.2,34.2,285.1,True,7,False,False,False,False,False,True,True,7,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000989,Kolkata,2024-12-30,53,12,False,0.0,23.6,31.5,359.5,False,0,False,False,False,False,False,False,False,0,0,
E000990,Kolkata,2025-01-06,54,1,False,0.0,19.7,29.1,319.7,False,0,False,False,False,False,False,False,False,0,0,
E000991,Kolkata,2025-01-13,55,1,False,5.1,25.7,28.4,311.4,False,0,False,False,False,False,False,False,False,0,0,
E000992,Kolkata,2025-01-20,56,1,False,0.0,17.0,22.6,287.7,False,0,False,False,False,False,False,False,False,0,0,
E000993,Kolkata,2025-01-27,57,1,False,0.0,22.1,29.2,282.5,True,7,False,False,False,False,False,True,True,7,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000994,Kolkata,2025-02-03,58,2,False,11.2,22.0,24.0,310.1,False,0,False,False,False,False,False,False,False,0,0,
E000995,Kolkata,2025-02-10,59,2,False,0.0,24.4,30.8,365.8,False,0,False,False,False,False,False,False,False,0,0,
E000996,Kolkata,2025-02-17,60,2,False,0.0,20.3,22.9,247.9,False,0,False,False,False,False,False,False,False,0,0,
E000997,Kolkata,2025-02-24,61,2,False,0.0,23.9,31.7,307.2,False,0,False,False,False,False,False,False,False,0,0,
E000998,Kolkata,2025-03-03,62,3,False,0.0,22.3,25.0,161.3,True,19,False,False,False,False,False,True,True,19,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E000999,Kolkata,2025-03-10,63,3,False,0.0,32.7,40.2,76.2,False,0,False,False,False,False,False,False,False,0,0,
E001000,Kolkata,2025-03-17,64,3,False,0.0,24.3,31.9,123.4,False,0,False,False,False,False,False,False,False,0,0,
E001001,Kolkata,2025-03-24,65,3,False,58.9,24.9,29.3,245.4,False,0,False,False,False,False,False,False,False,0,0,
E001002,Kolkata,2025-03-31,66,3,False,0.0,22.9,26.6,130.3,False,0,False,False,False,False,False,False,False,0,0,
E001003,Kolkata,2025-04-07,67,4,False,0.0,28.2,31.6,186.2,False,0,False,False,False,False,False,False,False,0,0,
E001004,Kolkata,2025-04-14,68,4,False,0.0,24.8,29.1,182.9,False,0,False,False,False,False,False,False,False,0,0,
E001005,Kolkata,2025-04-21,69,4,False,0.0,31.5,36.6,119.6,False,0,False,False,False,False,False,False,False,0,0,
E001006,Kolkata,2025-04-28,70,4,False,0.0,27.4,30.7,228.7,False,0,False,False,False,False,False,False,False,0,0,
E001007,Kolkata,2025-05-05,71,5,False,0.0,34.0,36.7,104.1,True,20,False,False,False,False,False,True,True,20,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001008,Kolkata,2025-05-12,72,5,False,0.0,34.2,41.9,100.8,False,0,False,False,False,False,False,False,False,0,0,
E001009,Kolkata,2025-05-19,73,5,False,0.0,35.7,38.5,224.9,False,0,False,False,False,False,False,False,False,0,0,
E001010,Kolkata,2025-05-26,74,5,False,0.0,26.8,33.9,143.6,False,0,False,False,False,False,False,False,False,0,0,
E001011,Kolkata,2025-06-02,75,6,True,28.1,33.7,38.0,102.7,False,0,False,False,False,False,False,False,False,0,0,
E001012,Kolkata,2025-06-09,76,6,True,20.2,30.2,33.3,50.7,False,0,False,False,False,False,False,False,False,0,0,
E001013,Kolkata,2025-06-16,77,6,True,175.6,26.9,35.2,177.4,False,0,True,True,False,False,True,False,True,8,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001014,Kolkata,2025-06-23,78,6,True,0.0,30.0,38.4,60.6,False,0,False,False,False,False,False,False,False,0,0,
E001015,Kolkata,2025-06-30,79,6,True,0.0,28.3,37.1,200.4,False,0,False,False,False,False,False,False,False,0,0,
E001016,Kolkata,2025-07-07,80,7,True,44.2,36.1,41.0,98.8,False,0,False,False,False,False,False,False,False,0,0,
E001017,Kolkata,2025-07-14,81,7,True,35.2,31.1,34.8,153.2,True,4,False,False,False,False,False,True,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001018,Kolkata,2025-07-21,82,7,True,5.0,33.1,38.9,91.1,False,0,False,False,False,False,False,False,False,0,0,
E001019,Kolkata,2025-07-28,83,7,True,11.2,34.8,43.5,236.1,False,0,False,False,False,False,False,False,False,0,0,
E001020,Kolkata,2025-08-04,84,8,True,106.8,37.2,43.6,132.2,True,23,False,True,False,False,False,True,True,23,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001021,Kolkata,2025-08-11,85,8,True,133.6,38.6,47.0,49.3,False,0,False,True,False,False,False,False,True,9,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001022,Kolkata,2025-08-18,86,8,True,60.4,35.4,37.8,30.0,False,0,False,False,False,False,False,False,False,0,0,
E001023,Kolkata,2025-08-25,87,8,True,14.5,32.1,34.5,161.4,False,0,False,False,False,False,False,False,False,0,0,
E001024,Kolkata,2025-09-01,88,9,True,31.8,26.7,33.4,109.7,False,0,False,False,False,False,False,False,False,0,0,
E001025,Kolkata,2025-09-08,89,9,True,0.0,30.6,37.4,94.2,False,0,False,False,False,False,False,False,False,0,0,
E001026,Kolkata,2025-09-15,90,9,True,109.9,31.9,38.3,172.6,False,0,True,True,False,False,True,False,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001027,Kolkata,2025-09-22,91,9,True,46.2,27.1,30.2,175.8,False,0,False,False,False,False,False,False,False,0,0,
E001028,Kolkata,2025-09-29,92,9,True,109.9,35.9,38.2,184.3,False,0,False,True,False,False,False,False,True,9,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001029,Kolkata,2025-10-06,93,10,True,45.3,23.0,29.7,170.7,False,0,False,False,False,False,False,False,False,0,0,
E001030,Kolkata,2025-10-13,94,10,True,77.4,31.4,34.3,113.1,False,0,True,True,False,False,True,False,True,9,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001031,Kolkata,2025-10-20,95,10,True,56.6,27.1,32.8,107.9,False,0,False,False,False,False,False,False,False,0,0,
E001032,Kolkata,2025-10-27,96,10,True,0.0,29.2,35.2,145.3,False,0,False,False,False,False,False,False,False,0,0,
E001033,Kolkata,2025-11-03,97,11,False,0.0,25.9,33.3,281.1,False,0,False,False,False,False,False,False,False,0,0,
E001034,Kolkata,2025-11-10,98,11,False,0.0,24.2,32.3,225.2,False,0,False,False,False,False,False,False,False,0,0,
E001035,Kolkata,2025-11-17,99,11,False,0.0,22.2,30.1,269.6,True,17,False,False,False,False,False,True,True,17,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001036,Kolkata,2025-11-24,100,11,False,0.0,22.0,27.0,339.5,False,0,False,False,False,False,False,False,False,0,0,
E001037,Kolkata,2025-12-01,101,12,False,0.0,21.2,27.2,260.4,False,0,False,False,False,False,False,False,False,0,0,
E001038,Kolkata,2025-12-08,102,12,False,0.0,21.7,23.9,296.6,False,0,False,False,False,False,False,False,False,0,0,
E001039,Kolkata,2025-12-15,103,12,False,19.2,20.3,28.3,299.2,False,0,False,False,False,False,False,False,False,0,0,
E001040,Kolkata,2025-12-22,104,12,False,56.1,27.9,35.6,281.7,False,0,False,False,False,False,False,False,False,0,0,
E001041,Kolkata,2025-12-29,105,12,False,0.0,24.3,29.9,341.9,False,0,False,False,False,False,False,False,False,0,0,
E001042,Kolkata,2026-01-05,106,1,False,85.3,18.5,27.4,297.3,False,0,True,True,False,False,True,False,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001043,Kolkata,2026-01-12,107,1,False,0.0,26.1,29.7,299.6,False,0,False,False,False,False,False,False,False,0,0,
E001044,Kolkata,2026-01-19,108,1,False,47.0,22.2,27.6,386.4,False,0,False,False,False,False,False,False,False,0,0,
E001045,Kolkata,2026-01-26,109,1,False,63.6,20.0,22.8,243.9,False,0,False,False,False,False,False,False,False,0,0,
E001046,Kolkata,2026-02-02,110,2,False,41.6,21.5,26.3,316.7,False,0,False,False,False,False,False,False,False,0,0,
E001047,Kolkata,2026-02-09,111,2,False,0.0,23.1,30.0,310.8,True,19,False,False,False,False,False,True,True,19,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001048,Kolkata,2026-02-16,112,2,False,0.0,18.0,24.8,252.5,False,0,False,False,False,False,False,False,False,0,0,
E001049,Kolkata,2026-02-23,113,2,False,0.0,25.2,28.3,271.1,False,0,False,False,False,False,False,False,False,0,0,
E001050,Kolkata,2026-03-02,114,3,False,0.0,25.5,32.1,138.1,True,4,False,False,False,False,False,True,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001051,Kolkata,2026-03-09,115,3,False,0.0,20.8,27.2,148.4,True,4,False,False,False,False,False,True,True,4,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001052,Kolkata,2026-03-16,116,3,False,0.0,23.1,29.1,207.9,False,0,False,False,False,False,False,False,False,0,0,
E001053,Kolkata,2026-03-23,117,3,False,0.0,17.4,22.9,184.8,False,0,False,False,False,False,False,False,False,0,0,
E001054,Kolkata,2026-03-30,118,3,False,0.0,26.1,34.9,88.7,False,0,False,False,False,False,False,False,False,0,0,
E001055,Kolkata,2026-04-06,119,4,False,0.0,25.9,30.9,233.0,False,0,False,False,False,False,False,False,False,0,0,
E001056,Kolkata,2026-04-13,120,4,False,0.0,29.9,36.8,152.5,False,0,False,False,False,False,False,False,False,0,0,
E001057,Kolkata,2026-04-20,121,4,False,0.0,26.7,31.1,206.3,False,0,False,False,False,False,False,False,False,0,0,
E001058,Kolkata,2026-04-27,122,4,False,0.0,27.0,32.0,232.4,False,0,False,False,False,False,False,False,False,0,0,
E001059,Kolkata,2026-05-04,123,5,False,0.0,27.6,29.7,165.3,False,0,False,False,False,False,False,False,False,0,0,
E001060,Kolkata,2026-05-11,124,5,False,0.0,25.1,30.2,171.0,False,0,False,False,False,False,False,False,False,0,0,
E001061,Kolkata,2026-05-18,125,5,False,0.0,34.8,39.4,168.9,False,0,False,False,False,False,False,False,False,0,0,
E001062,Kolkata,2026-05-25,126,5,False,0.0,33.2,42.9,165.5,False,0,False,False,False,False,False,False,False,0,0,
E001063,Kolkata,2026-06-01,127,6,True,28.8,35.9,42.9,130.3,False,0,False,False,False,False,False,False,False,0,0,
E001064,Kolkata,2026-06-08,128,6,True,114.2,33.4,37.5,43.0,False,0,False,True,False,False,False,False,True,3,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001065,Kolkata,2026-06-15,129,6,True,0.0,34.5,43.7,127.6,False,0,False,False,False,False,False,False,False,0,0,
E001066,Kolkata,2026-06-22,130,6,True,142.5,33.9,39.5,102.0,False,0,False,True,False,False,False,False,True,3,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001067,Kolkata,2026-06-29,131,6,True,61.1,37.1,42.4,137.1,False,0,False,False,False,False,False,False,False,0,0,
E001068,Kolkata,2026-07-06,132,7,True,35.5,34.3,41.0,130.4,False,0,False,False,False,False,False,False,False,0,0,
E001069,Kolkata,2026-07-13,133,7,True,36.8,33.3,38.6,159.2,False,0,False,False,False,False,False,False,False,0,0,
E001070,Kolkata,2026-07-20,134,7,True,47.4,36.2,41.2,107.0,False,0,False,False,False,False,False,False,False,0,0,
E001071,Kolkata,2026-07-27,135,7,True,52.2,40.1,47.9,118.9,False,0,False,False,False,False,False,False,False,0,0,
E001072,Kolkata,2026-08-03,136,8,True,80.5,30.5,36.8,78.3,False,0,True,True,False,False,True,False,True,8,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001073,Kolkata,2026-08-10,137,8,True,15.4,34.5,37.4,82.7,False,0,False,False,False,False,False,False,False,0,0,
E001074,Kolkata,2026-08-17,138,8,True,43.1,35.8,40.3,154.5,True,6,False,False,False,False,False,True,True,6,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001075,Kolkata,2026-08-24,139,8,True,51.8,31.1,39.6,127.0,False,0,False,False,False,False,False,False,False,0,0,
E001076,Kolkata,2026-08-31,140,8,True,107.9,36.5,45.7,91.6,False,0,True,True,False,False,True,False,True,3,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001077,Kolkata,2026-09-07,141,9,True,0.0,37.3,46.6,148.9,True,12,False,False,False,False,False,True,True,12,12,Z0078|Z0079|Z0080|Z0081|Z0082|Z0083|Z0084|Z0085|Z0086|Z0087|Z0099|Z0105
E001078,Kolkata,2026-09-14,142,9,True,23.7,34.4,42.6,127.6,False,0,False,False,False,False,False,False,False,0,0,
E001079,Kolkata,2026-09-21,143,9,True,36.5,32.7,35.2,122.6,False,0,False,False,False,False,False,False,False,0,0,
E001080,Kolkata,2026-09-28,144,9,True,37.9,32.0,34.2,126.8,False,0,False,False,False,False,False,False,False,0,0,
E001081,Kolkata,2026-10-05,145,10,True,61.1,26.5,33.5,136.1,False,0,False,False,False,False,False,False,False,0,0,
E001082,Kolkata,2026-10-12,146,10,True,47.0,27.7,36.3,158.8,False,0,False,False,False,False,False,False,False,0,0,
E001083,Kolkata,2026-10-19,147,10,True,49.4,25.5,34.7,84.7,False,0,False,False,False,False,False,False,False,0,0,
E001084,Kolkata,2026-10-26,148,10,True,26.2,26.8,30.5,59.8,False,0,False,False,False,False,False,False,False,0,0,
E001085,Kolkata,2026-11-02,149,11,False,0.0,28.0,34.6,377.5,False,0,False,False,False,False,False,False,False,0,0,
E001086,Kolkata,2026-11-09,150,11,False,0.0,20.4,29.6,376.7,False,0,False,False,False,False,False,False,False,0,0,
E001087,Kolkata,2026-11-16,151,11,False,0.0,20.0,29.7,249.2,False,0,False,False,False,False,False,False,False,0,0,
E001088,Kolkata,2026-11-23,152,11,False,0.0,22.8,30.9,382.5,False,0,False,False,False,False,False,False,False,0,0,
