claim_id,policy_id,worker_id,event_id,city,zone_id,claim_date,week_number,trigger_type,rainfall_mm,aqi_value,temperature,curfew_imposed,disrupted_hours,gps_in_affected_zone,gps_spoof_detected,delivery_activity_detected,duplicate_claim,eligibility_passed,new_registration_fraud,abnormal_claim_freq,fraud_risk_score,is_fraud_ground_truth,claim_status,payout_amount,processing_time_mins,n_platforms_verified,weekly_earnings_avg,premium_paid
C0001511,P0013808,W000912,E000002,Chennai,Z0009,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0123,False,Auto_Approved,279.44,4.2,1,1397.21,60.41
C0001512,P0013828,W000913,E000157,Delhi,Z0028,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0295,False,Auto_Approved,993.15,8.8,2,5462.32,200.0
C0001513,P0013829,W000913,E000158,Delhi,Z0028,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0361,False,Auto_Approved,361.15,2.6,2,5462.32,200.0
C0001514,P0013831,W000913,E000160,Delhi,Z0028,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0002,False,Auto_Approved,902.86,6.3,2,5462.32,200.0
C0001515,P0013838,W000915,E000940,Kolkata,Z0099,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0041,False,Auto_Approved,214.44,4.2,1,4052.99,178.11
C0001516,P0013851,W000915,E000953,Kolkata,Z0099,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.028,False,Auto_Approved,579.0,10.1,1,4052.99,162.57
C0001517,P0013861,W000916,E001093,Ahmedabad,Z0090,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.053,False,Auto_Approved,207.16,10.1,2,828.65,31.8
C0001518,P0013886,W000918,E000318,Mumbai,Z0036,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0038,False,Auto_Approved,629.32,7.3,1,4510.13,200.0
C0001519,P0013904,W000918,E000336,Mumbai,Z0036,2024-06-10,24,Rain,155.3,131.0,31.8,False,7,True,False,False,False,True,False,False,0.0185,False,Auto_Approved,734.21,5.3,1,4510.13,200.0
C0001520,P0013913,W000918,E000345,Mumbai,Z0036,2024-08-12,33,Rain|Flood,107.4,113.7,38.8,False,8,True,False,False,False,True,False,False,0.021,False,Auto_Approved,839.09,8.3,1,4510.13,200.0
C0001521,P0013922,W000919,E000002,Chennai,Z0011,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0045,False,Auto_Approved,373.38,2.8,1,4200.57,170.21
C0001522,P0013958,W000924,E000002,Chennai,Z0012,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0203,False,Auto_Approved,303.54,7.5,1,3035.43,129.31
C0001523,P0013997,W000926,E000002,Chennai,Z0008,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0569,False,Auto_Approved,303.7,8.3,1,4745.28,200.0
C0001524,P0014002,W000927,E000157,Delhi,Z0016,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0388,False,Auto_Approved,790.98,12.0,3,3163.93,149.09
C0001525,P0014003,W000927,E000158,Delhi,Z0016,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0282,False,Auto_Approved,372.23,4.7,3,3163.93,148.31
C0001526,P0014004,W000927,E000159,Delhi,Z0016,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.041,False,Auto_Approved,790.98,3.2,3,3163.93,155.87
C0001527,P0014005,W000927,E000160,Delhi,Z0016,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0342,False,Auto_Approved,790.98,6.6,3,3163.93,157.58
C0001528,P0014006,W000927,E000161,Delhi,Z0016,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0563,False,Auto_Approved,790.98,5.9,3,3163.93,152.87
C0001529,P0014007,W000927,E000162,Delhi,Z0016,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.025,False,Auto_Approved,790.98,6.6,3,3163.93,154.33
C0001530,P0014009,W000927,E000164,Delhi,Z0016,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0229,False,Auto_Approved,790.98,6.2,3,3163.93,144.75
C0001531,P0014012,W000927,E000167,Delhi,Z0016,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.062,False,Auto_Approved,744.45,10.7,3,3163.93,126.34
C0001532,P0014019,W000927,E000174,Delhi,Z0016,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0431,False,Auto_Approved,744.45,2.1,3,3163.93,128.82
C0001533,P0014023,W000928,E000157,Delhi,Z0021,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0509,False,Auto_Approved,671.61,11.2,1,3358.04,160.77
C0001534,P0014024,W000928,E000158,Delhi,Z0021,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0244,False,Auto_Approved,348.89,8.7,1,3358.04,159.22
C0001535,P0014035,W000930,E000157,Delhi,Z0017,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0462,False,Auto_Approved,1127.07,2.0,2,5000.09,200.0
C0001536,P0014051,W000933,E001093,Ahmedabad,Z0092,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0648,False,Auto_Approved,540.51,2.0,1,3243.08,133.81
C0001537,P0014101,W000938,E000938,Kolkata,Z0087,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0179,False,Auto_Approved,357.56,3.9,3,2115.58,95.7
C0001538,P0014103,W000938,E000940,Kolkata,Z0087,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0757,False,Auto_Approved,178.78,4.9,3,2115.58,97.54
C0001539,P0014108,W000939,E000002,Chennai,Z0001,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0176,False,Auto_Approved,441.76,6.5,2,2915.63,116.92
C0001540,P0014111,W000940,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0781,False,Auto_Approved,283.17,8.5,3,4162.62,165.3
C0001541,P0014113,W000941,E000158,Delhi,Z0023,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,True,False,True,False,False,0.2204,True,Auto_Approved,364.51,6.1,2,3599.57,175.22
C0001542,P0014114,W000941,E000159,Delhi,Z0023,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0213,False,Auto_Approved,719.91,11.0,2,3599.57,184.31
C0001543,P0014116,W000941,E000161,Delhi,Z0023,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.052,False,Auto_Approved,719.91,9.9,2,3599.57,188.39
C0001544,P0014117,W000941,E000162,Delhi,Z0023,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0162,False,Auto_Approved,719.91,2.1,2,3599.57,177.13
C0001545,P0014176,W000944,E000654,Hyderabad,Z0065,2024-07-22,30,Rain,69.5,87.5,32.2,False,8,True,False,False,False,True,False,False,0.0366,False,Auto_Approved,711.49,5.2,1,4268.95,200.0
C0001546,P0014179,W000945,E000159,Delhi,Z0029,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0763,False,Auto_Approved,415.8,7.9,2,2079.02,106.72
C0001547,P0014180,W000945,E000160,Delhi,Z0029,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0232,False,Auto_Approved,415.8,3.1,2,2079.02,117.18
C0001548,P0014218,W000948,E000019,Chennai,Z0012,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0532,False,Auto_Approved,599.29,9.5,1,1951.98,75.94
C0001549,P0014221,W000949,E000002,Chennai,Z0002,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0203,False,Auto_Approved,325.16,9.6,1,5568.45,200.0
C0001550,P0014238,W000950,E000318,Mumbai,Z0038,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.05,False,Auto_Approved,374.5,5.6,2,1872.49,85.62
C0001551,P0014258,W000951,E000318,Mumbai,Z0032,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0446,False,Auto_Approved,324.86,3.7,4,1949.13,83.99
C0001552,P0014291,W000952,E001111,Ahmedabad,Z0094,2024-05-06,19,Rain|Flood,168.7,133.8,29.4,False,7,True,False,False,False,True,False,False,0.0303,False,Auto_Approved,401.56,10.8,3,2093.85,70.96
C0001553,P0014320,W000955,E000318,Mumbai,Z0043,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0597,False,Auto_Approved,455.35,4.0,2,1366.04,52.62
C0001554,P0014329,W000956,E000157,Delhi,Z0014,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0581,False,Auto_Approved,1093.8,6.9,3,5469.0,200.0
C0001555,P0014330,W000956,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0179,False,Auto_Approved,433.19,9.1,3,5469.0,200.0
C0001556,P0014331,W000956,E000159,Delhi,Z0014,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.029,False,Auto_Approved,974.67,10.2,3,5469.0,200.0
C0001557,P0014332,W000956,E000160,Delhi,Z0014,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0067,False,Auto_Approved,1082.97,9.9,3,5469.0,200.0
C0001558,P0014334,W000956,E000162,Delhi,Z0014,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0588,False,Auto_Approved,1082.97,6.9,3,5469.0,200.0
C0001559,P0014361,W000960,E000157,Delhi,Z0018,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0312,False,Auto_Approved,1082.3,9.2,3,5411.48,200.0
C0001560,P0014374,W000962,E000318,Mumbai,Z0034,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.036,False,Auto_Approved,443.49,11.6,2,4693.59,196.28
C0001561,P0014379,W000964,E000157,Delhi,Z0030,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0009,False,Auto_Approved,878.09,11.5,3,5268.52,200.0
C0001562,P0014380,W000964,E000158,Delhi,Z0030,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0161,False,Auto_Approved,468.31,10.4,3,5268.52,200.0
C0001563,P0014381,W000964,E000159,Delhi,Z0030,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,False,True,False,False,True,False,False,0.7014,True,Auto_Approved,878.09,4.6,3,5268.52,200.0
C0001564,P0014382,W000964,E000160,Delhi,Z0030,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0607,False,Auto_Approved,878.09,7.6,3,5268.52,200.0
C0001565,P0014383,W000964,E000161,Delhi,Z0030,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0171,False,Auto_Approved,878.09,7.7,3,5268.52,200.0
C0001566,P0014384,W000964,E000162,Delhi,Z0030,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0491,False,Auto_Approved,878.09,11.8,3,5268.52,200.0
C0001567,P0014386,W000964,E000164,Delhi,Z0030,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0208,False,Auto_Approved,878.09,10.6,3,5268.52,200.0
C0001568,P0014387,W000964,E000165,Delhi,Z0030,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.024,False,Auto_Approved,878.09,6.7,3,5268.52,200.0
C0001569,P0014389,W000964,E000167,Delhi,Z0030,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0196,False,Auto_Approved,878.09,8.9,3,5268.52,200.0
C0001570,P0014392,W000965,E000157,Delhi,Z0014,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0514,False,Auto_Approved,698.45,6.4,1,3492.25,158.08
C0001571,P0014393,W000965,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0385,False,Auto_Approved,399.11,7.7,1,3492.25,160.33
C0001572,P0014394,W000965,E000159,Delhi,Z0014,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0441,False,Auto_Approved,698.45,10.9,1,3492.25,161.75
C0001573,P0014395,W000965,E000160,Delhi,Z0014,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0451,False,Auto_Approved,698.45,3.2,1,3492.25,160.55
C0001574,P0014396,W000965,E000161,Delhi,Z0014,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0023,False,Auto_Approved,698.45,6.5,1,3492.25,158.75
C0001575,P0014399,W000965,E000164,Delhi,Z0014,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0496,False,Auto_Approved,698.45,3.6,1,3492.25,168.15
C0001576,P0014407,W000965,E000172,Delhi,Z0014,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0404,False,Auto_Approved,598.67,2.8,1,3492.25,134.43
C0001577,P0014409,W000965,E000174,Delhi,Z0014,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0296,False,Auto_Approved,698.45,8.6,1,3492.25,131.39
C0001578,P0014422,W000965,E000187,Delhi,Z0014,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0198,False,Auto_Approved,698.45,9.2,1,3492.25,180.33
C0001579,P0014426,W000966,E000158,Delhi,Z0022,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0003,False,Auto_Approved,456.94,10.5,2,4226.74,175.87
C0001580,P0014427,W000966,E000159,Delhi,Z0022,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.04,False,Auto_Approved,845.35,7.9,2,4226.74,184.23
C0001581,P0014428,W000966,E000160,Delhi,Z0022,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0634,False,Auto_Approved,845.35,6.2,2,4226.74,183.12
C0001582,P0014429,W000966,E000161,Delhi,Z0022,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0684,False,Auto_Approved,845.35,3.7,2,4226.74,179.66
C0001583,P0014433,W000966,E000165,Delhi,Z0022,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0439,False,Auto_Approved,845.35,7.0,2,4226.74,175.0
C0001584,P0014435,W000966,E000167,Delhi,Z0022,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0146,False,Auto_Approved,845.35,8.9,2,4226.74,155.36
C0001585,P0014442,W000966,E000174,Delhi,Z0022,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0663,False,Auto_Approved,845.35,2.5,2,4226.74,149.72
C0001586,P0014464,W000969,E000158,Delhi,Z0016,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0533,False,Auto_Approved,405.89,2.5,4,6108.69,200.0
C0001587,P0014465,W000969,E000159,Delhi,Z0016,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0682,False,Auto_Approved,872.67,4.5,4,6108.69,200.0
C0001588,P0014467,W000969,E000161,Delhi,Z0016,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0107,False,Auto_Approved,872.67,9.5,4,6108.69,200.0
C0001589,P0014468,W000969,E000162,Delhi,Z0016,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.05,False,Auto_Approved,872.67,6.8,4,6108.69,200.0
C0001590,P0014470,W000969,E000164,Delhi,Z0016,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0612,False,Auto_Approved,872.67,5.9,4,6108.69,200.0
C0001591,P0014486,W000969,E000180,Delhi,Z0016,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.0224,False,Auto_Approved,872.67,3.5,4,6108.69,200.0
C0001592,P0014488,W000970,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,True,True,False,False,0.1913,True,Auto_Approved,239.1,6.4,1,1984.5,73.33
C0001593,P0014505,W000971,E000157,Delhi,Z0019,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,True,0.2162,False,Auto_Approved,624.66,9.9,1,3747.94,178.49
C0001594,P0014506,W000971,E000158,Delhi,Z0019,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,True,0.2119,False,Auto_Approved,308.47,9.5,1,3747.94,187.64
C0001595,P0014507,W000971,E000159,Delhi,Z0019,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,True,0.1828,False,Auto_Approved,624.66,2.6,1,3747.94,182.18
C0001596,P0014508,W000971,E000160,Delhi,Z0019,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,True,0.2152,False,Auto_Approved,624.66,7.0,1,3747.94,186.4
C0001597,P0014509,W000971,E000161,Delhi,Z0019,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,True,0.1803,False,Auto_Approved,624.66,2.8,1,3747.94,177.56
C0001598,P0014510,W000971,E000162,Delhi,Z0019,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,True,0.2529,False,Auto_Approved,624.66,6.3,1,3747.94,181.19
C0001599,P0014512,W000971,E000164,Delhi,Z0019,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,True,0.2498,False,Auto_Approved,624.66,2.2,1,3747.94,179.96
C0001600,P0014513,W000971,E000165,Delhi,Z0019,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,True,0.1804,False,Auto_Approved,624.66,2.7,1,3747.94,185.66
C0001601,P0014515,W000971,E000167,Delhi,Z0019,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,True,0.2345,False,Auto_Approved,616.94,3.5,1,3747.94,157.19
C0001602,P0014583,W000976,E000157,Delhi,Z0014,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.038,False,Auto_Approved,700.63,2.3,2,3503.14,155.58
C0001603,P0014584,W000976,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0718,False,Auto_Approved,383.91,11.6,2,3503.14,156.85
C0001604,P0014586,W000976,E000160,Delhi,Z0014,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0265,True,Auto_Approved,700.63,2.7,2,3503.14,148.32
C0001605,P0014588,W000976,E000162,Delhi,Z0014,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,True,True,True,False,False,0.7486,True,Auto_Approved,700.63,9.0,2,3503.14,153.91
C0001606,P0014590,W000976,E000164,Delhi,Z0014,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0063,True,Auto_Approved,700.63,7.2,2,3503.14,147.1
C0001607,P0014598,W000976,E000172,Delhi,Z0014,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.011,False,Auto_Approved,575.86,10.6,2,3503.14,131.33
C0001608,P0014600,W000976,E000174,Delhi,Z0014,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0311,False,Auto_Approved,700.63,10.4,2,3503.14,131.13
C0001609,P0014606,W000976,E000180,Delhi,Z0014,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.0086,False,Auto_Approved,700.63,8.6,2,3503.14,163.21
C0001610,P0014613,W000976,E000187,Delhi,Z0014,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0453,False,Auto_Approved,671.84,11.9,2,3503.14,168.97
C0001611,P0014618,W000977,E000002,Chennai,Z0008,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0484,False,Auto_Approved,322.34,6.9,2,2514.28,99.32
C0001612,P0014635,W000977,E000019,Chennai,Z0008,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0631,True,Auto_Approved,564.1,5.0,2,2514.28,96.1
C0001613,P0014699,W000981,E000509,Bengaluru,Z0104,2024-10-07,41,Rain|Flood,70.3,83.4,27.4,False,4,True,False,False,False,True,False,False,0.0446,False,Auto_Approved,266.71,7.6,1,2320.35,134.88
C0001614,P0014734,W000983,E000019,Chennai,Z0006,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0046,False,Auto_Approved,525.16,2.1,2,2963.41,101.28
C0001615,P0014749,W000983,E000034,Chennai,Z0006,2024-08-19,34,Rain,74.4,76.6,27.8,False,6,True,False,False,False,True,False,False,0.0273,False,Auto_Approved,450.14,2.9,2,2963.41,160.52
C0001616,P0014759,W000983,E000044,Chennai,Z0006,2024-10-28,44,Rain|Flood,188.5,116.8,28.7,False,3,True,False,False,False,True,False,False,0.0061,False,Auto_Approved,225.07,2.4,2,2963.41,160.73
C0001617,P0014796,W000986,E000157,Delhi,Z0023,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0768,False,Auto_Approved,740.77,7.1,2,3703.87,182.1
C0001618,P0014797,W000986,E000158,Delhi,Z0023,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0673,False,Auto_Approved,352.75,8.4,2,3703.87,198.09
C0001619,P0014799,W000986,E000160,Delhi,Z0023,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0602,False,Auto_Approved,740.77,5.0,2,3703.87,181.67
C0001620,P0014800,W000986,E000161,Delhi,Z0023,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0615,False,Auto_Approved,740.77,6.0,2,3703.87,186.51
C0001621,P0014801,W000986,E000162,Delhi,Z0023,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0765,False,Auto_Approved,740.77,6.8,2,3703.87,192.62
C0001622,P0014806,W000986,E000167,Delhi,Z0023,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.049,True,Auto_Approved,705.5,11.5,2,3703.87,150.67
C0001623,P0014811,W000986,E000172,Delhi,Z0023,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0633,False,Auto_Approved,529.12,11.8,2,3703.87,146.3
C0001624,P0014813,W000986,E000174,Delhi,Z0023,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0627,False,Auto_Approved,705.5,10.4,2,3703.87,145.25
C0001625,P0014826,W000986,E000187,Delhi,Z0023,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0675,False,Auto_Approved,617.31,6.5,2,3703.87,196.68
C0001626,P0014829,W000986,E000190,Delhi,Z0023,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,False,0.0402,False,Auto_Approved,740.77,5.4,2,3703.87,193.99
C0001627,P0014837,W000986,E000198,Delhi,Z0023,2024-10-14,42,Rain,86.7,172.0,26.2,False,7,True,False,False,False,True,False,False,0.0446,False,Auto_Approved,617.31,6.2,2,3703.87,195.55
